28;12;1
28;24;1
28;98;1
29;1;1
29;12;1
29;24;1
29;98;1
30;1;1
30;12;1
30;24;1
30;25;1
30;26;1
30;27;1
30;28;1
30;29;1
30;30;1
30;31;1
30;32;1
30;33;1
30;34;1
30;35;1
30;36;1
30;37;1
30;38;1
30;39;1
30;40;1
30;41;1
30;42;1
30;43;1
30;44;1
30;45;1
30;46;1
30;47;1
30;48;1
30;49;1
30;50;1
30;51;1
30;52;1
30;53;1
30;54;1
30;55;1
30;56;1
30;57;1
30;58;1
30;59;1
30;60;1
30;61;1
30;62;1
30;63;1
30;64;1
30;65;1
30;66;1
30;67;1
30;68;1
30;69;1
30;70;1
30;71;1
30;72;1
30;73;1
30;74;1
30;75;1
30;76;1
30;77;1
30;78;1
30;79;1
30;80;1
30;81;1
30;82;1
30;83;1
30;84;1
30;85;1
30;86;1
30;87;1
30;88;1
30;98;1
31;1;1
31;12;1
31;24;1
31;88;1
31;98;1
32;1;1
32;12;1
32;24;1
32;88;1
32;98;1
33;1;1
33;12;1
33;24;1
33;88;1
33;98;1
34;1;1
34;12;1
34;24;1
34;88;1
34;98;1
35;1;1
35;12;1
35;24;1
35;88;1
35;98;1
36;1;1
36;12;1
36;24;1
36;88;1
36;98;1
37;1;1
37;12;1
37;24;1
37;88;1
37;98;1
38;1;1
38;12;1
38;24;1
38;88;1
38;98;1
39;1;1
39;12;1
39;24;1
39;88;1
39;98;1
40;1;1
40;12;1
40;45;1
40;46;1
40;47;1
40;48;1
40;49;1
40;50;1
40;51;1
40;52;1
40;53;1
40;54;1
40;55;1
40;56;1
40;57;1
40;58;1
40;59;1
40;60;1
40;61;1
40;62;1
40;63;1
40;64;1
40;65;1
40;66;1
40;67;1
40;68;1
40;69;1
40;70;1
40;71;1
40;72;1
40;88;1
40;98;1
41;1;1
41;12;1
41;72;1
41;88;1
41;98;1
42;1;1
42;12;1
42;72;1
42;88;1
42;98;1
43;1;1
43;12;1
43;72;1
43;88;1
43;98;1
44;1;1
44;12;1
44;72;1
44;98;1
45;1;1
45;12;1
45;72;1
45;98;1
46;1;1
46;12;1
46;72;1
46;98;1
47;1;1
47;12;1
47;72;1
47;98;1
48;1;1
48;2;1
48;3;1
48;4;1
48;5;1
48;6;1
48;7;1
48;8;1
48;9;1
48;10;1
48;11;1
48;12;1
48;13;1
48;14;1
48;15;1
48;16;1
48;17;1
48;18;1
48;19;1
48;20;1
48;21;1
48;22;1
48;23;1
48;24;1
48;25;1
48;26;1
48;27;1
48;28;1
48;29;1
48;30;1
48;31;1
48;32;1
48;33;1
48;34;1
48;35;1
48;36;1
48;37;1
48;38;1
48;39;1
48;40;1
48;41;1
48;42;1
48;43;1
48;44;1
48;45;1
48;46;1
48;47;1
48;48;1
48;49;1
48;50;1
48;51;1
48;52;1
48;53;1
48;54;1
48;55;1
48;56;1
48;57;1
48;58;1
48;59;1
48;60;1
48;61;1
48;62;1
48;63;1
48;64;1
48;65;1
48;66;1
48;67;1
48;68;1
48;69;1
48;70;1
48;71;1
48;72;1
48;73;1
48;74;1
48;75;1
48;76;1
48;77;1
48;78;1
48;79;1
48;80;1
48;81;1
48;82;1
48;83;1
48;84;1
48;85;1
48;86;1
48;87;1
48;88;1
48;89;1
48;90;1
48;91;1
48;92;1
48;93;1
48;94;1
48;95;1
48;96;1
48;97;1
48;98;1
